id,hsk_level,hanzi,pinyin,meaning_ja,explanation_ja,grammar_point_id,grammar_label_raw,source_site,source_id
1860,4,欢迎你再次来到北京。,Huānyíng nǐ zàicì láidào Běijīng,北京へようこそ。,「再次」は「もう一度」という意味です。,,连～也都／甚至,HSKsentences,1860
1861,4,现在别急，以后再说吧。,"Xiànzài bié jí, yǐhòu zàishuō ba",今は急がなくていいですよ、後で話しましょう。,「再说」は「さらに」という意味です。,54,并／估计,HSKsentences,1861
1862,4,他暂时住在朋友家。,Tā zànshí zhù zài péngyou jiā.,彼は一時的に友人の家に滞在しています。,「暂时」は「一時的に」という意味です。,,首先～其次／再说,HSKsentences,1862
1863,4,比赛暂停了五分钟。,Bǐsài zàntíng le wǔ fēnzhōng,ゲームは5分間中断されます。,「暂停」は「一時停止」という意味です。,,竟然／果然,HSKsentences,1863
1864,1,早餐我喜欢吃鸡蛋和面包。,Zǎocān wǒ xǐhuan chī jīdàn hé miànbāo,私は朝食に卵とパンを食べるのが好きです。,「早餐」は「朝食」という意味です。,11,要是／值得,HSKsentences,1864
1865,2,早晨的空气特别好。,Zǎochen de kōngqì tèbié hǎo,朝の空気は特に新鮮です。,「早晨」は「朝」という意味です。,23,以为／认为,HSKsentences,1865
1866,2,保护环境是每个人的责任。,Bǎohù huánjìng shì měi gè rén de zérèn,環境保護は皆の責任です。,「责任」は「責任」という意味です。,15,既～又也还／可不是／往往,HSKsentences,1866
1867,4,公司计划增加五十名员工。,Gōngsī jìhuà zēngjiā wǔshí míng yuángōng.,会社は従業員を50人増員する予定です。,「增加」は「増加」という意味です。,,由于／因此／难道,HSKsentences,1867
1868,4,今年的出口额增长了百分之十。,Jīnnián de chūkǒu'é zēngzhǎng le bǎi fēn zhī shí,今年の輸出量は10%増加しました。,「增长」は「成長」という意味です。,,否则／无论,HSKsentences,1868
1869,4,这家公司正在招聘工程师。,Zhè jiā gōngsī zhèngzài zhāopìn gōngchéngshī,この会社はエンジニアを募集しています。,「招聘」は「採用」という意味です。,71,同时／并且,HSKsentences,1869
1870,4,他着急地跑出了教室。,Tā zháojí de pǎo chū le jiàoshì.,彼は教室から飛び出した。,「着」は「着」という意味です。,,然而／再～也～,HSKsentences,1870
1871,4,对面的楼着火了！,Duìmiàn de lóu zháohuǒ le!,通りの向かいの建物が火事だ！,「着火」は「発火」という意味です。,,以,HSKsentences,1871
1872,1,读者可以在网上评论。,Dúzhě kěyǐ zài wǎng shàng pínglùn,読者はオンラインでコメントできます。,「者」は「者」という意味です。,12,由／既然,HSKsentences,1872
1873,2,他是一个真正的好人。,Tā shì yí gè zhēnzhèng de hǎorén.,彼は本当に良い人だ。,「真正」は「真の」という意味です。,16,于是／可,HSKsentences,1873
1874,4,他等了整整三个小时。,Tā děng le zhěngzhěng sān gè xiǎoshí,彼は3時間も待った。,「整」は「全体」という意味です。,,恐怕／敢,HSKsentences,1874
1875,4,整个城市都在下雪。,Zhěnggè chéngshì dōu zài xià xuě.,街全体が雪に覆われていた。,「整个」は「整理」という意味です。,,到底／叫做,HSKsentences,1875
1876,4,他正在整理房间。,Tā zhèngzài zhěnglǐ fángjiān,彼は部屋を片付けていた。,「整理」は「証明」という意味です。,71,为了／在于,HSKsentences,1876
1877,1,请出示你的工作证。,Qǐng chūshì nǐ de gōngzuò zhèng,社員証をご提示ください。,「证」は「正常」という意味です。,8,仍然／究竟,HSKsentences,1877
1878,4,他的体温恢复正常了。,Tā de tǐwēn huīfù zhèngcháng le,彼の体温は正常に戻った。,「正常」は「ちょうど」という意味です。,,V着V着／一～就～,HSKsentences,1878
1879,4,你来得正好，我有事找你。,"Nǐ lái de zhènghǎo, wǒ yǒu shì zhǎo nǐ.",ちょうど良いタイミングで来てくれましたね。お話したいことがあります。,「正好」は「ちょうど（良い）」という意味です。,46,不仅～也～／从来,HSKsentences,1879
1880,1,请随身携带证件。,Qǐng suíshēn xiédài zhèngjiàn,身分証明書はお手元に置いておいてください。,「证件」は「証明書」という意味です。,8,应该／得(děi),HSKsentences,1880
1881,4,他用行动证明了自己的能力。,Tā yòng xíngdòng zhèngmíng le zìjǐ de nénglì.,彼は行動で自分の能力を証明した。,「证明」は「証明」という意味です。,,就是,HSKsentences,1881
1882,1,这个答案是正确的。,Zhège dá'àn shì zhèngquè de,この答えは正しい。,「正确」は「正しい」という意味です。,13,只是～而已／即使～也,HSKsentences,1882
1883,4,他正式开始了新工作。,Tā zhèngshì kāishǐ le xīn gōngzuò.,彼は正式に新しい仕事に就いた。,「正式」は「正式な」という意味です。,,在～上,HSKsentences,1883
1884,2,这是最好的方法之一。,Zhè shì zuì hǎo de fāngfǎ zhī yī,これは最良の方法の一つだ。,「之」は「その」という意味です。,14,正好／差不多,HSKsentences,1884
1885,4,谢谢你一直支持我。,Xièxie nǐ yìzhí zhīchí wǒ,引き続きご支援いただきありがとうございます。,「支持」は「支持」という意味です。,,～不了／无法,HSKsentences,1885
1886,1,你可以用微信支付。,Nǐ kěyǐ yòng Wēixìn zhīfù.,WeChatでお支払いいただけます。,「支付」は「支払い」という意味です。,12,尽管／不管,HSKsentences,1886
1887,4,下课之后我们去吃饭。,Xiàkè zhīhòu wǒmen qù chīfàn,授業が終わったら一緒に食事に行きましょう。,「之后」は「その後」という意味です。,,却／而,HSKsentences,1887
1888,4,北京和上海之间有高铁。,Běijīng hé Shànghǎi zhījiān yǒu gāotiě,北京と上海の間には高速鉄道があります。,「之间」は「その間」という意味です。,,另外,HSKsentences,1888
1889,2,出发之前要检查一下行李。,Chūfā zhīqián yào jiǎnchá yíxià xíngli.,出発前に荷物を確認してください。,「之前」は「その前」という意味です。,16,根据／按照,HSKsentences,1889
1890,1,学习知识可以改变命运。,Xuéxí zhīshi kěyǐ gǎibiàn mìngyùn.,学ぶことは運命を変える。,「知识」は「知識」という意味です。,12,连～也都／甚至,HSKsentences,1890
1891,4,他在候选人之中排名第一。,Tā zài hòuxuǎnrén zhīzhōng páimíng dì yī.,彼は候補者の中で1位だった。,「之中」は「その中」という意味です。,,并／估计,HSKsentences,1891
1892,4,这件古董很值钱。,Zhè jiàn gǔdǒng hěn zhí qián,この骨董品は非常に価値がある。,「值」は「価値」という意味です。,,首先～其次／再说,HSKsentences,1892
1893,4,这部电影很值得看。,Zhè bù diànyǐng hěn zhídé kàn.,この映画は見る価値がある。,「值得」は「価値がある」という意味です。,56,竟然／果然,HSKsentences,1893
1894,1,你可以直接告诉我。,Nǐ kěyǐ zhíjiē gàosu wǒ.,直接私に話してください。,「直接」は「直接」という意味です。,12,要是／值得,HSKsentences,1894
1895,1,她喜欢养各种植物。,Tā xǐhuan yǎng gèzhǒng zhíwù,彼女はあらゆる種類の植物を育てるのが好きだ。,「植物」は「植物」という意味です。,11,以为／认为,HSKsentences,1895
1896,4,你的职业是什么？,Nǐ de zhíyè shì shénme?,あなたの職業は何ですか？,「职业」は「職業」という意味です。,,既～又也还／可不是／往往,HSKsentences,1896
1897,4,他指着地图说我们应该往东走。,Tā zhǐ zhe dìtú shuō wǒmen yīnggāi wǎng dōng zǒu,彼は地図を指さして、東へ向かうべきだと言いました。,「指」は「指」という意味です。,42,由于／因此／难道,HSKsentences,1897
1898,4,老师指出了我作文中的问题。,Lǎoshī zhǐchū le wǒ zuòwén zhōng de wèntí,先生は私のエッセイの問題点を指摘しました。,「指出」は「指摘」という意味です。,,否则／无论,HSKsentences,1898
1899,4,没有公交车了，我只好走路回家。,"Méiyǒu gōngjiāochē le, wǒ zhǐhǎo zǒulù huí jiā",もうバスがないので、歩いて帰らなければなりません。,「只好」は「仕方なく」という意味です。,,同时／并且,HSKsentences,1899
1900,1,请给我一张纸巾。,Qǐng gěi wǒ yì zhāng zhǐjīn.,ティッシュをください。,「纸巾」は「ティッシュ」という意味です。,8,然而／再～也～,HSKsentences,1900
1901,4,这个品牌的质量很好。,Zhège pǐnpái de zhìliàng hěn hǎo.,このブランドは品質が良いです。,「质量」は「品質」という意味です。,,以,HSKsentences,1901
1902,2,这次旅行至少需要五天。,Zhè cì lǚxíng zhìshǎo xūyào wǔ tiān.,この旅行は少なくとも5日間かかります。,「至少」は「少なくとも」という意味です。,23,由／既然,HSKsentences,1902
1903,4,今天中午我们吃中餐。,Jīntiān zhōngwǔ wǒmen chī zhōngcān,今日の昼食は中華料理です。,「中餐」は「中華料理」という意味です。,,于是／可,HSKsentences,1903
1904,4,他是一位中年男子。,Tā shì yí wèi zhōngnián nánzǐ.,彼は中年男性です。,「中年」は「中年」という意味です。,,恐怕／敢,HSKsentences,1904
1905,4,爷爷在院子里种了很多蔬菜。,Yéye zài yuànzi lǐ zhòng le hěn duō shūcài,おじいさんは庭でたくさんの野菜を育てています。,「种」は「種」という意味です。,,到底／叫做,HSKsentences,1905
1906,4,老师讲了这一课的重点。,Lǎoshī jiǎng le zhè yí kè de zhòngdiǎn,先生はこのレッスンの要点を説明しました。,「重点」は「重点」という意味です。,,为了／在于,HSKsentences,1906
1907,4,学校非常重视学生的安全。,Xuéxiào fēicháng zhòngshì xuéshēng de ānquán,学校は生徒の安全を非常に重視しています。,「重视」は「重視」という意味です。,,仍然／究竟,HSKsentences,1907
1908,4,他的周围都是朋友。,Tā de zhōuwéi dōu shì péngyou.,彼は友達に囲まれています。,「周围」は「周囲」という意味です。,,V着V着／一～就～,HSKsentences,1908
1909,4,这是一个好主意！,Zhè shì yí gè hǎo zhǔyi!,それは良い考えですね！,「主意」は「注意」という意味です。,,不仅～也～／从来,HSKsentences,1909
1910,4,祝你生日快乐！,Zhù nǐ shēngrì kuàilè!,誕生日おめでとうございます！,「祝」は「祝」という意味です。,,应该／得(děi),HSKsentences,1910
1911,4,祝贺你考上了大学！,Zhùhè nǐ kǎo shàng le dàxué,大学合格おめでとうございます！,「祝贺」は「祝賀」という意味です。,,就是,HSKsentences,1911
1912,4,长城是中国著名的景点。,Chángchéng shì Zhōngguó zhùmíng de jǐngdiǎn,万里の長城は中国の有名な観光名所です。,「著名」は「著名」という意味です。,,只是～而已／即使～也,HSKsentences,1912
1913,4,这家店专门卖茶叶。,Zhè jiā diàn zhuānmén mài cháyè.,この店はお茶を専門に販売しています。,「专门」は「専門」という意味です。,,在～上,HSKsentences,1913
1914,4,她的专业是计算机科学。,Tā de zhuānyè shì jìsuànjī kēxué.,彼女の専攻はコンピュータサイエンスです。,「专业」は「プロフェッショナル」という意味です。,,正好／差不多,HSKsentences,1914
1915,4,到前面的路口向右转。,Dào qiánmiàn de lùkǒu xiàng yòu zhuǎn,次の交差点を右に曲がってください。,「转」は「転送」という意味です。,,～不了／无法,HSKsentences,1915
