id,hanzi,pinyin,meaning_ja,hsk_level,source_site
4075,康复,kāngfù,回復,6,user_hsk5_6_list
4076,抗议,kàngyì,抗議,6,user_hsk5_6_list
4077,考场,kǎochǎng,試験会場,6,user_hsk5_6_list
4078,考题,kǎotí,試験問題,6,user_hsk5_6_list
4079,科研,kēyán,科学研究,6,user_hsk5_6_list
4080,客车,kèchē,バス,6,user_hsk5_6_list
4081,肯,kěn,肯定する,6,user_hsk5_6_list
4082,空军,kōngjūn,空軍,6,user_hsk5_6_list
4083,口试,kǒushì,面接,6,user_hsk5_6_list
4084,扣,kòu,差し引く,6,user_hsk5_6_list
4085,酷,kù,クール,6,user_hsk5_6_list
4086,跨,kuà,跨ぐ,6,user_hsk5_6_list
4087,快车,kuàichē,特急,6,user_hsk5_6_list
4088,宽阔,kuānkuò,広々とした,6,user_hsk5_6_list
4089,矿,kuàng,鉱山,6,user_hsk5_6_list
4090,阔,kuò,広い,6,user_hsk5_6_list
4091,啦,la,より陽気で人間味のある響き明るい、軽い、または感情的（喜び、驚き、強調）なニュアンス、「了」よりも感情がこもる。「下雪啦 (雪が降ったよ！)」、「A啦，B啦…」という形で例を挙げる、疑問文や命令文を和らげたり、強調したりする。「快走啦 (早く行こうよ)」,6,user_hsk5_6_list
4092,来往,láiwǎng,行き来,6,user_hsk5_6_list
4093,赖,lài,頼る,6,user_hsk5_6_list
4094,栏目,lánmù,カテゴリ,6,user_hsk5_6_list
4095,蓝领,lánlǐng,ブルーカラー,6,user_hsk5_6_list
4096,蓝天,lántiān,青空,6,user_hsk5_6_list
4097,牢,láo,牢屋,6,user_hsk5_6_list
4098,老乡,lǎoxiāng,同郷,6,user_hsk5_6_list
4099,冷气,lěngqì,冷房,6,user_hsk5_6_list
4100,冷水,lěngshuǐ,冷水,6,user_hsk5_6_list
4101,礼堂,lǐtáng,講堂,6,user_hsk5_6_list
4102,理,lǐ,道理、理屈（また「処理する」等の動詞用法も）,6,user_hsk5_6_list
4103,理财,lǐcái,資産運用,6,user_hsk5_6_list
4104,理智,lǐzhì,理性,6,user_hsk5_6_list
4105,利,lì,利益、有利（形容詞的にも使う）,6,user_hsk5_6_list
4106,联盟,liánméng,連盟,6,user_hsk5_6_list
4107,联赛,liánsài,リーグ,6,user_hsk5_6_list
4108,联手,liánshǒu,協力,6,user_hsk5_6_list
4109,凉鞋,liángxié,サンダル,6,user_hsk5_6_list
4110,两侧,liǎngcè,両側,6,user_hsk5_6_list
4111,两手,liǎngshǒu,両手,6,user_hsk5_6_list
4112,聊,liáo,おしゃべり,6,user_hsk5_6_list
4113,聊天儿,liáotiānr,おしゃべり,6,user_hsk5_6_list
4114,料,liào,推測する、予想する、見積もる（動詞用法）,6,user_hsk5_6_list
4115,料,liào,材料、素材、原料（名詞用法）,6,user_hsk5_6_list
4116,裂,liè,裂ける,6,user_hsk5_6_list
4117,灵活,línghuó,柔軟,6,user_hsk5_6_list
4118,领取,lǐngqǔ,受け取る,6,user_hsk5_6_list
4119,领袖,lǐngxiù,リーダー,6,user_hsk5_6_list
4120,留言,liúyán,メッセージ,6,user_hsk5_6_list
4121,流感,liúgǎn,インフルエンザ,6,user_hsk5_6_list
4122,楼道,lóudào,廊下,6,user_hsk5_6_list
4123,楼房,lóufáng,建物,6,user_hsk5_6_list
4124,露,lòu,露呈する,6,user_hsk5_6_list
4125,陆军,lùjūn,陸軍,6,user_hsk5_6_list
4126,录像,lùxiàng,ビデオ,6,user_hsk5_6_list
4127,录音机,lùyīnjī,テープレコーダー,6,user_hsk5_6_list
4128,露,lù,（水に濡れる意の）露,6,user_hsk5_6_list
4129,旅店,lǚdiàn,旅館,6,user_hsk5_6_list
4130,绿化,lǜhuà,緑化,6,user_hsk5_6_list
4131,马车,mǎchē,馬車,6,user_hsk5_6_list
4132,嘛,ma,まあ,6,user_hsk5_6_list
4133,埋,mái,埋める,6,user_hsk5_6_list
4134,慢车,mànchē,ローカル列車,6,user_hsk5_6_list
4135,盲人,mángrén,盲人,6,user_hsk5_6_list
4136,梅花,méihuā,梅の花,6,user_hsk5_6_list
4137,美容,měiróng,美容,6,user_hsk5_6_list
4138,蒙,mēng,覆う,6,user_hsk5_6_list
4139,蒙,méng,蒙る,6,user_hsk5_6_list
4140,猛,měng,猛烈,6,user_hsk5_6_list
4141,棉,mián,綿,6,user_hsk5_6_list
4142,免得,miǎndé,免れる,6,user_hsk5_6_list
4143,面对面,miànduìmiàn,対面,6,user_hsk5_6_list
4144,面向,miànxiàng,向け,6,user_hsk5_6_list
4145,妙,miào,巧み、優れている（※日本語の「妙」＝奇妙な、とは意味がずれるため注意）,6,user_hsk5_6_list
4146,灭,miè,滅ぼす,6,user_hsk5_6_list
4147,民歌,míngē,民謡,6,user_hsk5_6_list
4148,民工,míngōng,出稼ぎ労働者,6,user_hsk5_6_list
4149,民警,mínjǐng,警察官,6,user_hsk5_6_list
4150,民意,mínyì,民意,6,user_hsk5_6_list
4151,民主,mínzhǔ,民主主義,6,user_hsk5_6_list
4152,名额,míng’é,定員,6,user_hsk5_6_list
4153,名胜,míngshèng,名所,6,user_hsk5_6_list
4154,名义,míngyì,名目,6,user_hsk5_6_list
4155,名誉,míngyù,名誉,6,user_hsk5_6_list
4156,明日,míngrì,明日（あす）※書き言葉。口語では「明天」を使う,6,user_hsk5_6_list
4157,命,mìng,命、運命（名詞用法）,6,user_hsk5_6_list
4158,膜,mó,膜,6,user_hsk5_6_list
4159,磨,mó,磨く,6,user_hsk5_6_list
4160,没收,mòshōu,没収,6,user_hsk5_6_list
4161,墨水,mòshuǐ,インク,6,user_hsk5_6_list
4162,母,mǔ,母（また動物の「メス」の意も）,6,user_hsk5_6_list
4163,母鸡,mǔjī,雌鶏,6,user_hsk5_6_list
4164,墓,mù,墓,6,user_hsk5_6_list
4165,拿走,názǒu,持ち去る,6,user_hsk5_6_list
4166,奶粉,nǎifěn,粉ミルク,6,user_hsk5_6_list
4167,奶牛,nǎiniú,乳牛,6,user_hsk5_6_list
4168,内地,nèidì,中国本土,6,user_hsk5_6_list
4169,内外,nèiwài,内外,6,user_hsk5_6_list
4170,内衣,nèiyī,下着,6,user_hsk5_6_list
4171,泥,ní,泥,6,user_hsk5_6_list
4172,扭,niǔ,ひねる,6,user_hsk5_6_list
4173,排行榜,páihángbǎng,ランキング,6,user_hsk5_6_list
4174,派出,pàichū,派遣する,6,user_hsk5_6_list
4175,判,pàn,判決,6,user_hsk5_6_list
4176,盼望,pànwàng,期待,6,user_hsk5_6_list
4177,泡,pào,泡、（水に）浸す、（お茶を）いれる（動詞用法も）,6,user_hsk5_6_list
4178,炮,pào,大砲,6,user_hsk5_6_list
4179,陪同,péitóng,同伴,6,user_hsk5_6_list
4180,配置,pèizhì,構成,6,user_hsk5_6_list
4181,皮球,píqiú,ボール,6,user_hsk5_6_list
4182,偏,piān,偏り,6,user_hsk5_6_list
4183,贫困,pínkùn,貧困,6,user_hsk5_6_list
4184,品牌,pǐnpái,ブランド,6,user_hsk5_6_list
4185,聘请,pìnqǐng,採用,6,user_hsk5_6_list
4186,平凡,píngfán,平凡,6,user_hsk5_6_list
4187,平方米,píngfāngmǐ,平方メートル,6,user_hsk5_6_list
4188,平衡,pínghéng,バランス,6,user_hsk5_6_list
4189,平台,píngtái,プラットフォーム,6,user_hsk5_6_list
4190,评,píng,評価,6,user_hsk5_6_list
4191,评选,píngxuǎn,選考,6,user_hsk5_6_list
4192,屏幕,píngmù,画面,6,user_hsk5_6_list
4193,坡,pō,坂,6,user_hsk5_6_list
4194,扑,pū,飛びかかる,6,user_hsk5_6_list
4195,铺,pū,敷く,6,user_hsk5_6_list
4196,欺负,qīfu,いじめ,6,user_hsk5_6_list
4197,奇妙,qímiào,不思議,6,user_hsk5_6_list
4198,企图,qǐtú,企て,6,user_hsk5_6_list
4199,起点,qǐdiǎn,起点,6,user_hsk5_6_list
4200,起诉,qǐsù,提訴,6,user_hsk5_6_list
4201,气氛,qìfēn,雰囲気,6,user_hsk5_6_list
4202,恰当,qiàdàng,適切,6,user_hsk5_6_list
4203,恰好,qiàhǎo,ちょうど,6,user_hsk5_6_list
4204,恰恰,qiàqià,ちょうど,6,user_hsk5_6_list
4205,牵,qiān,引く,6,user_hsk5_6_list
4206,铅笔,qiānbǐ,鉛筆,6,user_hsk5_6_list
4207,谦虚,qiānxū,謙虚,6,user_hsk5_6_list
4208,前来,qiánlái,やってくる,6,user_hsk5_6_list
4209,潜力,qiánlì,潜在能力,6,user_hsk5_6_list
4210,强盗,qiángdào,強盗,6,user_hsk5_6_list
4211,强化,qiánghuà,強化,6,user_hsk5_6_list
4212,强势,qiángshì,強気,6,user_hsk5_6_list
4213,强壮,qiángzhuàng,たくましい,6,user_hsk5_6_list
4214,桥梁,qiáoliáng,橋,6,user_hsk5_6_list
4215,巧妙,qiǎomiào,巧み,6,user_hsk5_6_list
4216,茄子,qiézi,ナス,6,user_hsk5_6_list
4217,切实,qièshí,確実,6,user_hsk5_6_list
4218,侵犯,qīnfàn,侵害,6,user_hsk5_6_list
4219,亲属,qīnshǔ,親族,6,user_hsk5_6_list
4220,亲眼,qīnyǎn,この目で,6,user_hsk5_6_list
4221,倾向,qīngxiàng,傾向,6,user_hsk5_6_list
4222,清,qīng,清らか,6,user_hsk5_6_list
4223,清洁,qīngjié,清潔,6,user_hsk5_6_list
4224,清洁工,qīngjiégōng,清掃員,6,user_hsk5_6_list
4225,清明节,qīngmíngjié,清明節,6,user_hsk5_6_list
4226,清洗,qīngxǐ,洗浄,6,user_hsk5_6_list
4227,情绪,qíngxù,感情,6,user_hsk5_6_list
4228,求职,qiúzhí,就職活動,6,user_hsk5_6_list
4229,球拍,qiúpāi,ラケット,6,user_hsk5_6_list
4230,球星,qiúxīng,スター選手,6,user_hsk5_6_list
4231,球员,qiúyuán,選手,6,user_hsk5_6_list
4232,区分,qūfēn,区別,6,user_hsk5_6_list
4233,渠道,qúdào,チャネル,6,user_hsk5_6_list
4234,取款,qǔkuǎn,出金,6,user_hsk5_6_list
4235,取款机,qǔkuǎnjī,ATM,6,user_hsk5_6_list
4236,去掉,qùdiào,取り除く,6,user_hsk5_6_list
4237,权,quán,権利,6,user_hsk5_6_list
4238,权力,quánlì,権力,6,user_hsk5_6_list
4239,全力,quánlì,全力を尽くす,6,user_hsk5_6_list
4240,全新,quánxīn,全く新しい,6,user_hsk5_6_list
4241,券,quàn,クーポン,6,user_hsk5_6_list
4242,缺陷,quēxiàn,欠陥,6,user_hsk5_6_list
4243,却是,quèshì,しかし,6,user_hsk5_6_list
4244,让座,ràngzuò,席を譲る,6,user_hsk5_6_list
4245,热点,rèdiǎn,話題,6,user_hsk5_6_list
4246,热水,rèshuǐ,お湯,6,user_hsk5_6_list
4247,热水器,rèshuǐqì,給湯器,6,user_hsk5_6_list
4248,热线,rèxiàn,ホットライン,6,user_hsk5_6_list
4249,人权,rénquán,人権,6,user_hsk5_6_list
4250,认同,rèntóng,アイデンティティ,6,user_hsk5_6_list
4251,日夜,rìyè,昼夜,6,user_hsk5_6_list
4252,日语,rìyǔ,日本語,6,user_hsk5_6_list
4253,融合,rónghé,融合,6,user_hsk5_6_list
4254,融入,róngrù,溶け込む,6,user_hsk5_6_list
4255,如,rú,〜のようだ、もし〜なら（例：如果＝もし）,6,user_hsk5_6_list
4256,如一,rúyī,終始一貫している（多くは「始终如一」の形で使う）,6,user_hsk5_6_list
4257,乳制品,rǔzhìpǐn,乳製品,6,user_hsk5_6_list
4258,若,ruò,もし,6,user_hsk5_6_list
4259,塞,sāi,詰める,6,user_hsk5_6_list
4260,赛,sài,試合,6,user_hsk5_6_list
4261,赛场,sàichǎng,競技場,6,user_hsk5_6_list
4262,三明治,sānmíngzhì,サンドイッチ,6,user_hsk5_6_list
4263,丧失,sàngshī,喪失,6,user_hsk5_6_list
4264,山峰,shānfēng,山頂,6,user_hsk5_6_list
4265,山谷,shāngǔ,谷,6,user_hsk5_6_list
4266,山坡,shānpō,斜面,6,user_hsk5_6_list
4267,伤口,shāngkǒu,傷口,6,user_hsk5_6_list
4268,伤亡,shāngwáng,死傷者,6,user_hsk5_6_list
4269,伤员,shāngyuán,負傷者,6,user_hsk5_6_list
4270,商城,shāngchéng,ショッピングモール,6,user_hsk5_6_list
4271,上当,shàngdàng,騙される,6,user_hsk5_6_list
4272,上帝,shàngdì,神様,6,user_hsk5_6_list
4273,上市,shàngshì,上場,6,user_hsk5_6_list
4274,上台,shàngtái,登壇,6,user_hsk5_6_list
4275,上演,shàngyǎn,上演,6,user_hsk5_6_list
4276,勺,sháo,スプーン,6,user_hsk5_6_list
4277,少儿,shàoér,子供,6,user_hsk5_6_list
4278,舌头,shétou,舌,6,user_hsk5_6_list
4279,设计师,shèjìshī,デザイナー,6,user_hsk5_6_list
4280,涉及,shèjí,関わる,6,user_hsk5_6_list
4281,深化,shēnhuà,深化,6,user_hsk5_6_list
4282,深深,shēnshēn,深く,6,user_hsk5_6_list
4283,审查,shěnchá,審査,6,user_hsk5_6_list
4284,升级,shēngjí,アップグレード,6,user_hsk5_6_list
4285,升学,shēngxué,進学,6,user_hsk5_6_list
4286,升值,shēngzhí,価値の上昇,6,user_hsk5_6_list
4287,生活费,shēnghuófèi,生活費,6,user_hsk5_6_list
4288,省钱,shěngqián,節約,6,user_hsk5_6_list
4289,圣诞节,shèngdànjié,クリスマス,6,user_hsk5_6_list
4290,盛行,shèngxíng,流行,6,user_hsk5_6_list
4291,师父,shīfu,師匠,6,user_hsk5_6_list
4292,时而,shí’ér,時折,6,user_hsk5_6_list
4293,时节,shíjié,季節,6,user_hsk5_6_list
4294,时期,shíqī,時期,6,user_hsk5_6_list
4295,时时,shíshí,常に,6,user_hsk5_6_list
4296,时装,shízhuāng,ファッション,6,user_hsk5_6_list
4297,识,shí,知識,6,user_hsk5_6_list
4298,识字,shízì,識字,6,user_hsk5_6_list
4299,实践,shíjiàn,実践,6,user_hsk5_6_list
4300,食欲,shíyù,食欲,6,user_hsk5_6_list
4301,市民,shìmín,市民,6,user_hsk5_6_list
4302,事后,shìhòu,事後,6,user_hsk5_6_list
4303,试点,shìdiǎn,パイロット事業,6,user_hsk5_6_list
4304,适当,shìdàng,適切,6,user_hsk5_6_list
4305,收藏,shōucáng,お気に入り,6,user_hsk5_6_list
4306,收取,shōuqǔ,徴収,6,user_hsk5_6_list
4307,收养,shōuyǎng,養子縁組,6,user_hsk5_6_list
4308,手续费,shǒuxùfèi,手数料,6,user_hsk5_6_list
4309,首,shǒu,長、トップ（例：元首＝国家元首）,6,user_hsk5_6_list
4310,首次,shǒucì,初回,6,user_hsk5_6_list
4311,首脑,shǒunǎo,首脳,6,user_hsk5_6_list
4312,首席,shǒuxí,首席、第一人者（日本語の「首席」より使用範囲が広い）,6,user_hsk5_6_list
4313,首相,shǒuxiàng,首相,6,user_hsk5_6_list
4314,书房,shūfáng,書斎,6,user_hsk5_6_list
4315,薯片,shǔpiàn,ポテトチップス,6,user_hsk5_6_list
4316,薯条,shǔtiáo,フライドポテト,6,user_hsk5_6_list
4317,双打,shuāngdǎ,ダブルス,6,user_hsk5_6_list
4318,爽,shuǎng,爽快,6,user_hsk5_6_list
4319,水泥,shuǐní,セメント,6,user_hsk5_6_list
4320,税,shuì,税金,6,user_hsk5_6_list
4321,顺,shùn,順調,6,user_hsk5_6_list
4322,说实话,shuōshíhuà,正直に言うと,6,user_hsk5_6_list
4323,司长,sīzhǎng,局長,6,user_hsk5_6_list
4324,死亡,sǐwáng,死亡,6,user_hsk5_6_list
4325,四处,sìchù,あちこち,6,user_hsk5_6_list
4326,寺,sì,寺（仏教寺院）,6,user_hsk5_6_list
4327,送礼,sònglǐ,贈り物,6,user_hsk5_6_list
4328,送行,sòngxíng,見送り,6,user_hsk5_6_list
4329,素质,sùzhì,素質,6,user_hsk5_6_list
4330,算了,suànle,もういいや,6,user_hsk5_6_list
4331,算是,suànshì,まあ,6,user_hsk5_6_list
4332,虽,suī,とはいえ,6,user_hsk5_6_list
4333,岁数,suìshù,年齢,6,user_hsk5_6_list
4334,所,suǒ,〜するところの（「所＋動詞」の形で名詞化する助詞、例：所说＝言うところのこと）,6,user_hsk5_6_list
4335,踏实,tāshi,堅実,6,user_hsk5_6_list
4336,塔,tǎ,塔,6,user_hsk5_6_list
4337,踏,tà,踏む,6,user_hsk5_6_list
4338,台灯,táidēng,テーブルランプ,6,user_hsk5_6_list
4339,太阳能,tàiyángnéng,太陽光発電,6,user_hsk5_6_list
4340,叹气,tànqì,ため息,6,user_hsk5_6_list
4341,探索,tànsuǒ,探求,6,user_hsk5_6_list
4342,探讨,tàntǎo,検討,6,user_hsk5_6_list
4343,掏,tāo,取り出す,6,user_hsk5_6_list
4344,特,tè,特に,6,user_hsk5_6_list
4345,特大,tèdà,特大,6,user_hsk5_6_list
4346,特地,tèdì,わざわざ,6,user_hsk5_6_list
4347,特快,tèkuài,特急,6,user_hsk5_6_list
4348,特意,tèyì,わざわざ,6,user_hsk5_6_list
4349,疼痛,téngtòng,痛み,6,user_hsk5_6_list
4350,踢,tī,蹴る,6,user_hsk5_6_list
4351,提交,tíjiāo,提出,6,user_hsk5_6_list
4352,提升,tíshēng,向上,6,user_hsk5_6_list
4353,天然,tiānrán,天然,6,user_hsk5_6_list
4354,天堂,tiāntáng,天国,6,user_hsk5_6_list
4355,天下,tiānxià,天下,6,user_hsk5_6_list
4356,添,tiān,添える,6,user_hsk5_6_list
4357,田,tián,田、田畑,6,user_hsk5_6_list
4358,田径,tiánjìng,陸上競技,6,user_hsk5_6_list
4359,跳水,tiàoshuǐ,飛び込み,6,user_hsk5_6_list
4360,听取,tīngqǔ,聴取,6,user_hsk5_6_list
4361,通报,tōngbào,通報,6,user_hsk5_6_list
4362,通道,tōngdào,通路,6,user_hsk5_6_list
4363,通红,tōnghóng,真っ赤,6,user_hsk5_6_list
4364,通话,tōnghuà,通話,6,user_hsk5_6_list
4365,通行,tōngxíng,通行する（また「（考え方・言い方などが）広く通用する」の意でも使うことがある）,6,user_hsk5_6_list
4366,通讯,tōngxùn,通信,6,user_hsk5_6_list
4367,同,tóng,同じ（接頭辞的用法、例：同上）,6,user_hsk5_6_list
4368,同胞,tóngbāo,同胞、同じ国・民族の人（日本語の「同胞（はらから）」＝実の兄弟姉妹、とは意味の範囲が異なるため注意）,6,user_hsk5_6_list
4369,同行,tóngháng,同業者、同僚（同じ職業の人。日本語の「同行する（一緒に行く）」とは意味が異なるため注意）,6,user_hsk5_6_list
4370,同期,tóngqī,同じ時期（例：同期＝前年同期比較などで使う。日本語の「同期（入社が同じ）」とはニュアンスが異なる場合があるため注意）,6,user_hsk5_6_list
4371,同一,tóngyī,同一,6,user_hsk5_6_list
4372,铜牌,tóngpái,銅メダル,6,user_hsk5_6_list
4373,头疼,tóuténg,頭痛,6,user_hsk5_6_list
4374,投票,tóupiào,投票,6,user_hsk5_6_list
4375,透露,tòulù,明かす,6,user_hsk5_6_list
4376,图书,túshū,図書,6,user_hsk5_6_list
4377,徒弟,túdì,弟子,6,user_hsk5_6_list
4378,途径,tújìng,方法,6,user_hsk5_6_list
4379,团队,tuánduì,チーム,6,user_hsk5_6_list
4380,退票,tuìpiào,払い戻し,6,user_hsk5_6_list
4381,吞,tūn,飲み込む,6,user_hsk5_6_list
4382,托,tuō,預ける,6,user_hsk5_6_list
4383,拖,tuō,引き延ばす,6,user_hsk5_6_list
4384,拖鞋,tuōxié,スリッパ,6,user_hsk5_6_list
4385,挖,wā,掘る,6,user_hsk5_6_list
4386,娃娃,wáwa,人形,6,user_hsk5_6_list
4387,哇,wa,わあ,6,user_hsk5_6_list
4388,外币,wàibì,外貨,6,user_hsk5_6_list
4389,外部,wàibù,外部,6,user_hsk5_6_list
4390,外观,wàiguān,外観,6,user_hsk5_6_list
4391,外科,wàikē,外科,6,user_hsk5_6_list
4392,外来,wàilái,外部から来た、外来の（例：外来语＝外来語、外来人口＝流入人口。日本語の「外来（病院の外来）」とは異なる意味なので注意）,6,user_hsk5_6_list
4393,外头,wàitou,外,6,user_hsk5_6_list
4394,外衣,wàiyī,上着,6,user_hsk5_6_list
4395,外资,wàizī,外資,6,user_hsk5_6_list
4396,弯曲,wānqū,曲がり,6,user_hsk5_6_list
4397,顽皮,wánpí,いたずらっ子,6,user_hsk5_6_list
4398,顽强,wánqiáng,不屈,6,user_hsk5_6_list
4399,王后,wánghòu,女王,6,user_hsk5_6_list
4400,王子,wángzǐ,王子,6,user_hsk5_6_list
4401,网吧,wǎngbā,インターネットカフェ,6,user_hsk5_6_list
4402,往后,wǎnghòu,次へ,6,user_hsk5_6_list
4403,往来,wǎnglái,行き来,6,user_hsk5_6_list
4404,往年,wǎngnián,昨年,6,user_hsk5_6_list
4405,望见,wàngjiàn,見かける,6,user_hsk5_6_list
4406,危机,wēijī,危機,6,user_hsk5_6_list
4407,威胁,wēixié,脅威,6,user_hsk5_6_list
4408,微波炉,wēibōlú,電子レンジ,6,user_hsk5_6_list
4409,维生素,wéishēngsù,ビタミン,6,user_hsk5_6_list
4410,为此,wèicǐ,そのため,6,user_hsk5_6_list
4411,为何,wèihé,なぜ,6,user_hsk5_6_list
4412,文娱,wényú,娯楽,6,user_hsk5_6_list
4413,卧铺,wòpù,寝台,6,user_hsk5_6_list
4414,乌云,wūyún,暗雲,6,user_hsk5_6_list
4415,无边,wúbiān,果てしなく,6,user_hsk5_6_list
4416,无关,wúguān,無関係,6,user_hsk5_6_list
4417,无效,wúxiào,無効,6,user_hsk5_6_list
4418,舞蹈,wǔdǎo,ダンス,6,user_hsk5_6_list
4419,物品,wùpǐn,物品,6,user_hsk5_6_list
4420,误,wù,間違い,6,user_hsk5_6_list
4421,西班牙语,xībānyáyǔ,スペイン語,6,user_hsk5_6_list
4422,吸毒,xīdú,薬物使用,6,user_hsk5_6_list
4423,牺牲,xīshēng,犠牲,6,user_hsk5_6_list
4424,洗衣粉,xǐyīfěn,洗濯洗剤,6,user_hsk5_6_list
4425,戏曲,xìqǔ,伝統演劇,6,user_hsk5_6_list
4426,细胞,xìbāo,細胞,6,user_hsk5_6_list
4427,细菌,xìjūn,細菌,6,user_hsk5_6_list
4428,先锋,xiānfēng,先駆者,6,user_hsk5_6_list
4429,嫌,xián,嫌う,6,user_hsk5_6_list
4430,显出,xiǎnchū,現れる,6,user_hsk5_6_list
4431,险,xiǎn,危険,6,user_hsk5_6_list
4432,线路,xiànlù,路線,6,user_hsk5_6_list
4433,陷入,xiànrù,陥る,6,user_hsk5_6_list
4434,响声,xiǎngshēng,音,6,user_hsk5_6_list
4435,想不到,xiǎngbúdào,まさか,6,user_hsk5_6_list
4436,消耗,xiāohào,消費,6,user_hsk5_6_list
4437,消灭,xiāomiè,消滅,6,user_hsk5_6_list
4438,小费,xiǎofèi,チップ,6,user_hsk5_6_list
4439,小麦,xiǎomài,小麦,6,user_hsk5_6_list
4440,小于,xiǎoyú,より小さい,6,user_hsk5_6_list
4441,晓得,xiǎodé,知っている,6,user_hsk5_6_list
4442,笑脸,xiàoliǎn,笑顔,6,user_hsk5_6_list
4443,笑容,xiàoróng,笑み,6,user_hsk5_6_list
4444,笑声,xiàoshēng,笑い声,6,user_hsk5_6_list
4445,协会,xiéhuì,協会,6,user_hsk5_6_list
4446,协商,xiéshāng,協議,6,user_hsk5_6_list
